Rng Run, Number of Flows, Throughput [bps],, Tx Packets,, Rx Packets,, Lost Packets,, Lost Ratio [%],, PHY Tx Packets,, Useful Traffic Ratio [%],,E2E Delay Min [ms],, E2E Delay Max [ms],, E2E Delay Average [ms],, E2E Delay Median Estimate [ms],, E2E Delay Jitter [ms],, Sim. Duration
118,10,2675.12,26731.2,488,4880,325.7,3257,162.3,1623,33.2582,33.2582,,55738,,1.85486,2.90248,0.870989,2385.39,4480.87,34.793,32.9381,3.925,3.75,187.572,207.147,32.4836,0d 0h 32m 29s
119,10,2813.93,28117.1,488,4880,342.6,3426,145.4,1454,29.7951,29.7951,,22981,,1.84029,2.22536,0.870888,956.522,3660.86,20.1527,17.3654,3.53,2.85,80.8553,108.257,33.0902,0d 0h 33m 5s
120,10,2763.81,27621.6,488,4880,336.5,3365,151.5,1515,31.0451,31.0451,,62160,,1.85381,2.22549,0.871564,1066,2115.1,21.1009,19.305,3.815,2.85,84.9637,91.4659,32.6264,0d 0h 32m 37s
121,10,2677.61,26755.1,488,4880,326,3260,162,1620,33.1967,33.1967,,55583,,1.7889,2.60853,0.83393,1505.12,3679.47,27.9351,24.9882,4.01,3.75,128.337,147.489,34.2896,0d 0h 34m 17s
122,10,2775.34,27733.9,488,4880,337.9,3379,150.1,1501,30.7582,30.7582,,60562,,1.80388,2.03197,0.870225,785.686,2024.25,21.0036,16.608,4.395,2.85,72.0903,78.5222,33.868,0d 0h 33m 52s
123,10,2411.43,24092.6,488,4880,293.6,2936,194.4,1944,39.8361,39.8361,,42005,,1.73593,3.09589,0.871029,2026.71,4312.54,39.4531,33.0002,5.545,4.75,191.332,233.217,35.124,0d 0h 35m 7s
124,10,2593.01,25905.8,488,4880,315.7,3157,172.3,1723,35.3074,35.3074,,38270,,1.8147,2.32221,0.87064,1282.07,3490.9,22.1508,19.3572,3.935,3.75,96.9652,103.376,33.6003,0d 0h 33m 36s
125,10,2462.37,24597.9,488,4880,299.8,2998,188.2,1882,38.5656,38.5656,,39651,,1.79077,2.80611,0.871057,1376.91,3624.97,28.3397,24.1575,5.735,4.75,111.495,130.2,33.5198,0d 0h 33m 31s
126,10,2818.04,28154.7,488,4880,343.1,3431,144.9,1449,29.6926,29.6926,,23133,,1.71614,2.41648,0.844714,1331.28,4101.79,22.0943,20.7843,3.49,3.75,102.573,134.092,36.2689,0d 0h 36m 16s
127,10,2888.7,28861.5,488,4880,351.7,3517,136.3,1363,27.9303,27.9303,,16591,,1.8541,2.22569,0.871186,1254.58,3967.4,18.8624,17.6836,3.04,2.85,91.2765,123.174,32.9372,0d 0h 32m 56s
128,10,3044.7,30418.5,488,4880,370.7,3707,117.3,1173,24.0369,24.0369,,10022,,1.80947,1.93514,0.870782,1489.34,3259.23,20.3692,19.1436,2.56,2.85,107.728,119.514,33.9957,0d 0h 33m 59s
129,10,2961.76,29591.2,488,4880,360.6,3606,127.4,1274,26.1066,26.1066,,5029,,1.79934,1.93537,0.870797,2097.9,3558.86,25.7968,24.154,2.83,2.85,149.202,161.143,34.5398,0d 0h 34m 32s
130,10,2717.84,27153.2,488,4880,330.9,3309,157.1,1571,32.1926,32.1926,,47202,,1.73961,2.70913,0.870803,1007.37,2533.09,18.1369,17.441,4.475,4.75,69.8389,87.3813,35.037,0d 0h 35m 2s
131,10,2398.35,23968.1,488,4880,292,2920,196,1960,40.1639,40.1639,,61801,,1.77449,2.22546,0.871202,1036.22,2020.06,24.3363,22.3242,4.07,3.75,91.9129,99.4548,33.8468,0d 0h 33m 50s
132,10,2170.82,21689.5,488,4880,264.3,2643,223.7,2237,45.8402,45.8402,,63893,,1.65369,2.61234,0.87161,1743.45,3814.31,33.4652,30.8003,5.645,4.75,149.886,167.391,36.5956,0d 0h 36m 35s
133,10,2776.93,27745.7,488,4880,338.1,3381,149.9,1499,30.7172,30.7172,,55891,,1.80115,2.32217,0.871563,1167.91,3255.59,21.0078,19.7784,3.395,3.75,91.0878,106.136,34.1587,0d 0h 34m 9s
134,10,2347.42,23454.2,488,4880,285.8,2858,202.2,2022,41.4344,41.4344,,32917,,1.67402,3.09599,0.871016,1399.47,3655.17,32.4597,27.0572,5.07,4.75,126.35,145.14,36.2397,0d 0h 36m 14s
135,10,3225.4,32228.6,488,4880,392.7,3927,95.3,953,19.5287,19.5287,,47559,,1.91555,1.74174,0.870466,1058.63,3468.35,16.2327,14.1824,2.3,2.65,76.4191,101.173,32.6749,0d 0h 32m 40s
136,10,2584.77,25822.8,488,4880,314.7,3147,173.3,1733,35.5123,35.5123,,36730,,1.67681,2.99948,0.871237,2394.49,3717.35,40.4886,37.0959,5.6,5.05,198.736,220.641,35.7634,0d 0h 35m 45s
137,10,2458.29,24559.6,488,4880,299.3,2993,188.7,1887,38.668,38.668,,57480,,1.67154,2.90263,0.87151,1553.51,3639.85,28.6008,26.4169,4.435,4.15,125.936,148.778,36.6322,0d 0h 36m 37s
138,10,2826.25,28239.5,488,4880,344.1,3441,143.9,1439,29.4877,29.4877,,3455,,1.79515,2.41309,0.859539,874.423,2014.13,18.8351,16.4304,3.87,3.75,68.0354,76.6413,33.5357,0d 0h 33m 32s
139,10,2416.4,24144.3,488,4880,294.2,2942,193.8,1938,39.7131,39.7131,,34817,,1.69274,2.86807,0.870423,1949.25,5003.5,26.0722,22.9586,4.68,4.75,139.265,164.166,35.6918,0d 0h 35m 41s
140,10,2411.45,24092.5,488,4880,293.6,2936,194.4,1944,39.8361,39.8361,,29735,,1.74284,2.80584,1.83774,1403.18,3568.73,30.4526,29.0421,4.53,4.75,123.132,158.947,34.1432,0d 0h 34m 8s
141,10,2811.46,28096.9,488,4880,342.3,3423,145.7,1457,29.8566,29.8566,,24260,,1.78729,2.12864,0.870334,1753.27,4003.44,26.0891,21.9767,3.28,2.85,133.631,158.9,34.4135,0d 0h 34m 24s
142,10,2657.07,26550.6,488,4880,323.5,3235,164.5,1645,33.709,33.709,,16458,,1.81376,2.70914,0.871573,989.111,2287.76,22.4675,20.9184,4.51,3.75,81.2273,87.736,32.8336,0d 0h 32m 50s
143,10,2542.91,25410.6,488,4880,309.6,3096,178.4,1784,36.5574,36.5574,,56747,,1.731,2.22563,0.871509,986.319,3628.27,23.0798,21.061,4.33,3.75,88.2833,118.743,34.9543,0d 0h 34m 57s
144,10,2483.75,24821.9,488,4880,302.4,3024,185.6,1856,38.0328,38.0328,,14269,,1.77195,2.51568,0.870471,1649.2,3788.56,30.8908,26.8974,4.395,3.75,140.445,167.377,34.6656,0d 0h 34m 39s
145,10,2853.3,28510.4,488,4880,347.4,3474,140.6,1406,28.8115,28.8115,,65364,,1.80893,2.12893,0.871043,898.457,2005.31,17.4671,16.0568,3.005,2.85,72.8899,77.2792,34.3572,0d 0h 34m 21s
146,10,2875.48,28725.2,488,4880,350.1,3501,137.9,1379,28.2582,28.2582,,4800,,1.86589,2.03177,0.870507,1645.43,3945.85,21.175,19.9614,2.905,2.85,111.97,137.046,33.2146,0d 0h 33m 12s
147,10,2578.19,25762.8,488,4880,313.9,3139,174.1,1741,35.6762,35.6762,,46456,,1.78349,3.19283,0.870694,1657.75,3629.68,27.3413,23.86,4.8,4.75,124.765,136.666,33.5746,0d 0h 33m 34s
148,10,2831.19,28285.5,488,4880,344.7,3447,143.3,1433,29.3648,29.3648,,57882,,1.79617,2.51036,0.819589,1965.4,3499.09,30.524,26.596,5.125,3.75,147.299,159.829,33.9531,0d 0h 33m 57s
149,10,2591.36,25891.4,488,4880,315.5,3155,172.5,1725,35.3484,35.3484,,37593,,1.75218,2.80566,0.870748,914.163,3614.18,21.0098,19.3918,4.26,3.75,79.9117,105.307,34.8261,0d 0h 34m 49s
150,10,2226.67,22248.7,488,4880,271.1,2711,216.9,2169,44.4467,44.4467,,1109,,1.70039,2.5156,0.871326,2307.06,4088.65,70.6462,46.3075,9.055,3.75,244.051,247.372,35.2334,0d 0h 35m 14s
151,10,2770.38,27680.8,488,4880,337.3,3373,150.7,1507,30.8811,30.8811,,42296,,1.87002,2.80576,0.870674,1617.8,3569.05,29.2943,25.8768,4.06,3.75,135.517,152.826,32.1022,0d 0h 32m 6s
152,10,2763.78,27612.8,488,4880,336.5,3365,151.5,1515,31.0451,31.0451,,19513,,1.76694,2.41904,0.871552,1900.6,4482.8,29.1112,27.8463,4.885,4.15,140.315,165.87,34.6938,0d 0h 34m 41s
153,10,2994.64,29922,488,4880,364.6,3646,123.4,1234,25.2869,25.2869,,35590,,1.82957,2.41649,0.871046,1264.57,3244.94,19.1321,17.8454,3.32,2.85,90.5918,102.937,33.6983,0d 0h 33m 41s
154,10,2236.54,22348.8,488,4880,272.3,2723,215.7,2157,44.2008,44.2008,,59457,,1.83762,2.60687,0.813158,1518.97,4163.78,45.826,28.4619,9,2.85,165.186,168.997,32.4063,0d 0h 32m 24s
155,10,3041.43,30383.7,488,4880,370.3,3703,117.7,1177,24.1189,24.1189,,21540,,1.86337,1.93504,0.870411,1220.2,3873.24,18.6647,15.8572,2.805,1.95,88.4106,110.995,33.6532,0d 0h 33m 39s
156,10,2643.04,26416.3,488,4880,321.8,3218,166.2,1662,34.0574,34.0574,,37594,,1.81202,2.32235,0.870513,1284.33,3258.91,23.1945,20.22,3.875,3.75,102.942,111.932,33.9966,0d 0h 33m 59s
157,10,2812.3,28099.5,488,4880,342.4,3424,145.6,1456,29.8361,29.8361,,45710,,1.80701,2.32219,0.870604,1169.54,3472.63,22.4966,19.9557,3.59,2.95,95.9981,121.825,34.2039,0d 0h 34m 12s
158,10,2902.64,29005.4,488,4880,353.4,3534,134.6,1346,27.582,27.582,,36325,,1.83883,2.22538,0.870957,982.082,2040.74,18.8194,16.1451,3.78,2.85,78.2272,85.0218,33.7703,0d 0h 33m 46s
159,10,2547.02,25448.6,488,4880,310.1,3101,177.9,1779,36.4549,36.4549,,5867,,1.72542,2.41896,0.870694,1296.51,3009.97,22.448,19.1137,4.705,3.75,105.324,119.795,35.5432,0d 0h 35m 32s
160,10,2821.32,28185.6,488,4880,343.5,3435,144.5,1445,29.6107,29.6107,,9433,,1.72448,2.51574,0.871474,1268.84,2355.05,21.6346,20.0615,3.42,3.75,95.8825,107.233,35.6545,0d 0h 35m 39s
161,10,2543.69,25419,488,4880,309.7,3097,178.3,1783,36.5369,36.5369,,64484,,1.77238,2.61244,1.83827,1730.37,3496.31,27.6189,25.8406,4.24,3.75,127.691,150.188,34.494,0d 0h 34m 29s
162,10,3228.71,32260.3,488,4880,393.1,3931,94.9,949,19.4467,19.4467,,58251,,1.96801,1.83835,0.870655,1154.34,2939.07,15.2258,14.0101,2.34,2.05,76.5187,84.8413,31.6374,0d 0h 31m 38s
163,10,2711.26,27093.1,488,4880,330.1,3301,157.9,1579,32.3566,32.3566,,59894,,1.80601,2.41899,0.870997,1996.98,3724.27,40.3927,29.0841,4.17,3.75,183.308,191.87,33.9934,0d 0h 33m 59s
164,10,2304.68,23025.7,488,4880,280.6,2806,207.4,2074,42.5,42.5,,54087,,1.70447,3.48299,1.83883,1127.35,2650.84,25.2523,24.2718,5.52,5.75,92.9088,103.149,35.4014,0d 0h 35m 24s
165,10,2873.05,28703.5,488,4880,349.8,3498,138.2,1382,28.3197,28.3197,,48846,,1.76027,2.12856,0.870408,1427.73,2333.2,19.9926,18.7795,2.86,2.85,99.8488,108.957,35.2039,0d 0h 35m 12s
166,10,2652.15,26506.1,488,4880,322.9,3229,165.1,1651,33.832,33.832,,56723,,1.80658,2.32234,0.87065,1187.65,2889.91,23.1768,18.572,3.39,2.85,104.045,107.404,34.0672,0d 0h 34m 4s
167,10,2544.52,25421.6,488,4880,309.8,3098,178.2,1782,36.5164,36.5164,,47879,,1.79529,2.80584,0.870636,1649.3,3662.76,28.1892,24.2287,4.11,4.45,133.099,151.941,34.113,0d 0h 34m 6s
168,10,2813.11,28115,488,4880,342.5,3425,145.5,1455,29.8156,29.8156,,54314,,1.81138,2.32231,0.870891,1157.27,3921.09,19.5721,17.9243,4.01,2.85,85.4515,123.927,34.097,0d 0h 34m 5s
169,10,2705.53,27031.9,488,4880,329.4,3294,158.6,1586,32.5,32.5,,9424,,1.77875,2.41891,0.87167,1923.77,3088.75,26.7116,26.3863,3.815,3.75,136.522,151.221,33.9494,0d 0h 33m 56s
170,10,2599.58,25972.2,488,4880,316.5,3165,171.5,1715,35.1434,35.1434,,53736,,1.68925,2.22561,0.870985,1501.14,3975.9,24.8877,21.7136,4.13,3.75,112.909,133.928,36.7516,0d 0h 36m 45s
171,10,2285,22832,488,4880,278.2,2782,209.8,2098,42.9918,42.9918,,47874,,1.72825,2.80594,0.870942,1864.26,3873.78,43.1764,30.0712,6.545,4.25,174.418,183.21,35.2521,0d 0h 35m 15s
172,10,2585.61,25832.7,488,4880,314.8,3148,173.2,1732,35.4918,35.4918,,33250,,1.69117,2.80581,0.87073,1261.86,3662.63,24.8089,21.4065,4.955,4.75,98.1384,110.089,36.0374,0d 0h 36m 2s
173,10,2708.8,27063.1,488,4880,329.8,3298,158.2,1582,32.418,32.418,,54754,,1.78018,2.8056,1.83821,612.947,1028.9,17.3858,17.3569,4.03,3.75,53.9676,58.6616,33.7073,0d 0h 33m 42s
174,10,2814.76,28125.2,488,4880,342.7,3427,145.3,1453,29.7746,29.7746,,25881,,1.83218,2.22571,0.87043,1066.69,3280.98,19.924,17.6816,3.655,3.75,84.105,98.8768,33.7677,0d 0h 33m 46s
175,10,2354.79,23528,488,4880,286.7,2867,201.3,2013,41.25,41.25,,4456,,1.68947,3.19289,1.83861,1377.37,3809.82,33.3667,30.721,5.69,5.05,129.7,158.821,35.6116,0d 0h 35m 36s
176,10,2652.97,26515.4,488,4880,323,3230,165,1650,33.8115,33.8115,,40134,,1.81004,2.12788,0.871364,1733.92,3716.31,33.7686,26.9246,5.105,2.85,140.284,148.818,33.9098,0d 0h 33m 54s
177,10,2443.48,24417,488,4880,297.5,2975,190.5,1905,39.0369,39.0369,,15805,,1.6531,2.80553,0.871198,1094.21,2008.32,22.7737,21.151,4.155,4.05,90.179,95.4582,37.4483,0d 0h 37m 26s
178,10,2821.33,28193.2,488,4880,343.5,3435,144.5,1445,29.6107,29.6107,,28658,,1.83775,2.51545,0.8704,1034.68,2194.16,20.4698,17.8075,3.5,2.85,86.5797,88.6233,33.4936,0d 0h 33m 29s
179,10,2855.77,28538.6,488,4880,347.7,3477,140.3,1403,28.75,28.75,,50520,,1.81393,2.03202,0.87098,1416.22,3709.86,29.4489,25.2118,3.555,2.85,127.795,160.895,34.2656,0d 0h 34m 15s
180,10,2524.02,25220.4,488,4880,307.3,3073,180.7,1807,37.0287,37.0287,,8061,,1.83182,2.32217,0.871156,1466.68,3448.01,27.989,27.0109,3.64,3.75,119.614,139.846,33.414,0d 0h 33m 24s
181,10,2404.91,24034,488,4880,292.8,2928,195.2,1952,40,40,,48331,,1.67658,2.99653,0.841823,1300.17,3895.26,30.5015,22.2436,5.66,4.75,117.015,125.46,36.55,0d 0h 36m 33s
182,10,2670.21,26680.1,488,4880,325.1,3251,162.9,1629,33.3811,33.3811,,4965,,1.79182,2.32218,0.870907,1115.5,3548.76,21.233,19.9455,3.19,2.85,93.2909,120.076,34.5697,0d 0h 34m 34s
183,10,2370.38,23682.4,488,4880,288.6,2886,199.4,1994,40.8607,40.8607,,44499,,1.67859,2.6105,0.871668,1487.83,3470.25,27.3803,23.9575,5.055,3.75,120.279,132.475,36.3286,0d 0h 36m 19s
184,10,2491.13,24887.4,488,4880,303.3,3033,184.7,1847,37.8484,37.8484,,58639,,1.78487,2.4188,0.871008,1684.84,4102.27,31.7199,27.6273,5.425,3.75,138.836,162.508,33.652,0d 0h 33m 39s
185,10,2601.99,25996.8,488,4880,316.8,3168,171.2,1712,35.082,35.082,,17993,,1.61656,2.80592,0.870418,2236.74,3650.14,40.9751,32.0427,4.455,3.75,204.813,212.419,38.4834,0d 0h 38m 29s
186,10,2678.43,26762.9,488,4880,326.1,3261,161.9,1619,33.1762,33.1762,,61446,,1.80663,2.41886,0.871142,841.074,1024.95,16.6955,14.3806,3.165,2.85,64.3787,66.1697,34.1752,0d 0h 34m 10s
187,10,2828.72,28264.4,488,4880,344.4,3444,143.6,1436,29.4262,29.4262,,61132,,1.86317,2.22581,0.871146,866.214,2268.15,18.3591,16.0491,4.38,3.45,71.0405,78.3467,33.2814,0d 0h 33m 16s
188,10,2501.57,24976.7,488,4880,304.6,3046,183.4,1834,37.582,37.582,,24380,,1.88394,2.61212,0.870671,1971.01,4313.36,30.6374,26.5309,5.425,3.75,161.048,167.291,32.4133,0d 0h 32m 24s
189,10,2881.31,28787.6,488,4880,350.8,3508,137.2,1372,28.1148,28.1148,,63673,,1.8128,2.41411,0.870696,1208,3011.35,18.8148,15.4077,3.55,2.85,85.7597,92.3239,34.1407,0d 0h 34m 8s
190,10,2075.56,20743.7,488,4880,252.7,2527,235.3,2353,48.2172,48.2172,,7947,,1.68465,3.28957,0.871461,2034.72,4451.31,46.0156,39.2887,7.275,5.75,194.907,233.185,35.5614,0d 0h 35m 33s
191,10,2501.73,24995,488,4880,304.6,3046,183.4,1834,37.582,37.582,,18434,,1.71027,2.80596,0.871101,840.528,2597.91,17.233,16.1276,3.9,3.75,63.9711,72.5108,36.0393,0d 0h 36m 2s
192,10,3049.66,30469.1,488,4880,371.3,3713,116.7,1167,23.9139,23.9139,,12313,,1.87737,2.12422,0.824933,920.695,2021.5,14.7478,13.7995,2.71,1.85,69.3948,77.4837,33.2663,0d 0h 33m 15s
193,10,2427.09,24254.2,488,4880,295.5,2955,192.5,1925,39.4467,39.4467,,30306,,1.81176,2.41916,0.870721,1641.06,3653.03,35.0388,25.3462,5.31,2.85,144.597,144.254,33.6636,0d 0h 33m 39s
194,10,2804.88,28025.2,488,4880,341.5,3415,146.5,1465,30.0205,30.0205,,11908,,1.79663,2.32205,0.87128,754.013,1324.58,14.9737,13.7363,3.155,2.85,58.1536,64.9859,34.7601,0d 0h 34m 45s
195,10,2701.39,26988.9,488,4880,328.9,3289,159.1,1591,32.6025,32.6025,,37748,,1.8158,2.41341,0.814555,1738.21,3530,24.7543,23.5153,4.44,3.75,125.421,148.251,33.5504,0d 0h 33m 33s
196,10,2718.66,27161.9,488,4880,331,3310,157,1570,32.1721,32.1721,,36243,,1.83023,2.22539,0.87058,1548.56,5773.92,27.4174,21.2566,3.42,2.85,140.184,178.196,33.8202,0d 0h 33m 49s
197,10,2651.32,26499.8,488,4880,322.8,3228,165.2,1652,33.8525,33.8525,,12276,,1.89862,2.12878,0.870584,1674.94,4794.5,27.5532,24.6819,4.4,2.85,133.966,162.903,31.5712,0d 0h 31m 34s
198,10,3046.39,30436.4,488,4880,370.9,3709,117.1,1171,23.9959,23.9959,,1430,,1.94664,1.93514,0.871072,1171.46,3542.23,18.1761,16.412,2.64,2.85,83.323,98.7235,32.1523,0d 0h 32m 9s
199,10,2855.77,28523.7,488,4880,347.7,3477,140.3,1403,28.75,28.75,,14125,,1.78292,2.32217,0.870914,996.26,2246.96,19.2778,18.5196,3.39,3.75,74.884,79.9828,34.5832,0d 0h 34m 34s
200,10,2857.47,28549.5,488,4880,347.9,3479,140.1,1401,28.709,28.709,,42729,,1.8289,2.22569,0.870696,1049.9,3006.15,17.9969,15.5539,3.32,2.85,76.4844,89.8322,33.4534,0d 0h 33m 27s

,Min,=MIN(C3:C202),=MIN(D3:D202),=MIN(E3:E202),=MIN(F3:F202),=MIN(G3:G202),=MIN(H3:H202),=MIN(I3:I202),=MIN(J3:J202),=MIN(K3:K202),=MIN(L3:L202),,=MIN(N3:N202),,=MIN(P3:P202),=MIN(Q3:Q202),=MIN(R3:R202),=MIN(S3:S202),=MIN(T3:T202),=MIN(U3:U202),=MIN(V3:V202),=MIN(W3:W202),=MIN(X3:X202),=MIN(Y3:Y202),=MIN(Z3:Z202),=MIN(AA3:AA202)
,Max,=MAX(C3:C202),=MAX(D3:D202),=MAX(E3:E202),=MAX(F3:F202),=MAX(G3:G202),=MAX(H3:H202),=MAX(I3:I202),=MAX(J3:J202),=MAX(K3:K202),=MAX(L3:L202),,=MAX(N3:N202),,=MAX(P3:P202),=MAX(Q3:Q202),=MAX(R3:R202),=MAX(S3:S202),=MAX(T3:T202),=MAX(U3:U202),=MAX(V3:V202),=MAX(W3:W202),=MAX(X3:X202),=MAX(Y3:Y202),=MAX(Z3:Z202),=MAX(AA3:AA202)
,Average,=AVERAGE(C3:C202),=AVERAGE(D3:D202),=AVERAGE(E3:E202),=AVERAGE(F3:F202),=AVERAGE(G3:G202),=AVERAGE(H3:H202),=AVERAGE(I3:I202),=AVERAGE(J3:J202),=AVERAGE(K3:K202),=AVERAGE(L3:L202),,=AVERAGE(N3:N202),,=AVERAGE(P3:P202),=AVERAGE(Q3:Q202),=AVERAGE(R3:R202),=AVERAGE(S3:S202),=AVERAGE(T3:T202),=AVERAGE(U3:U202),=AVERAGE(V3:V202),=AVERAGE(W3:W202),=AVERAGE(X3:X202),=AVERAGE(Y3:Y202),=AVERAGE(Z3:Z202),=AVERAGE(AA3:AA202)
,Median,=MEDIAN(C3:C202),=MEDIAN(D3:D202),=MEDIAN(E3:E202),=MEDIAN(F3:F202),=MEDIAN(G3:G202),=MEDIAN(H3:H202),=MEDIAN(I3:I202),=MEDIAN(J3:J202),=MEDIAN(K3:K202),=MEDIAN(L3:L202),,=MEDIAN(N3:N202),,=MEDIAN(P3:P202),=MEDIAN(Q3:Q202),=MEDIAN(R3:R202),=MEDIAN(S3:S202),=MEDIAN(T3:T202),=MEDIAN(U3:U202),=MEDIAN(V3:V202),=MEDIAN(W3:W202),=MEDIAN(X3:X202),=MEDIAN(Y3:Y202),=MEDIAN(Z3:Z202),=MEDIAN(AA3:AA202)
,Std. deviation,=STDEV(C3:C202)/SQRT(200),=STDEV(D3:D202)/SQRT(200),=STDEV(E3:E202)/SQRT(200),=STDEV(F3:F202)/SQRT(200),=STDEV(G3:G202)/SQRT(200),=STDEV(H3:H202)/SQRT(200),=STDEV(I3:I202)/SQRT(200),=STDEV(J3:J202)/SQRT(200),=STDEV(K3:K202)/SQRT(200),=STDEV(L3:L202)/SQRT(200),,=STDEV(N3:N202)/SQRT(200),,=STDEV(P3:P202)/SQRT(200),=STDEV(Q3:Q202)/SQRT(200),=STDEV(R3:R202)/SQRT(200),=STDEV(S3:S202)/SQRT(200),=STDEV(T3:T202)/SQRT(200),=STDEV(U3:U202)/SQRT(200),=STDEV(V3:V202)/SQRT(200),=STDEV(W3:W202)/SQRT(200),=STDEV(X3:X202)/SQRT(200),=STDEV(Y3:Y202)/SQRT(200),=STDEV(Z3:Z202)/SQRT(200),=STDEV(AA3:AA202)/SQRT(200)
