Rng Run, Number of Flows, Throughput [bps],, Tx Packets,, Rx Packets,, Lost Packets,, Lost Ratio [%],, PHY Tx Packets,, Useful Traffic Ratio [%],,E2E Delay Min [ms],, E2E Delay Max [ms],, E2E Delay Average [ms],, E2E Delay Median Estimate [ms],, E2E Delay Jitter [ms],, Sim. Duration
118,10,3325.63,33230.1,488,4880,404.9,4049,83.1,831,17.0287,17.0287,,65303,,3.59394,2.51577,0.87089,986.208,2963.22,13.0445,12.6891,3.265,3.75,62.7935,80.8695,10.6896,0d 0h 10m 41s
119,10,2855.81,28530.2,488,4880,347.7,3477,140.3,1403,28.75,28.75,,38179,,3.15615,2.80593,0.87129,1313.79,3246.05,17.8951,16.8679,4.395,3.75,83.0501,101.833,12.114,0d 0h 12m 6s
120,10,3438.97,34369.2,488,4880,418.7,4187,69.3,693,14.2008,14.2008,,21079,,3.89987,1.83632,0.848151,1517.05,4480.87,17.2036,16.8728,2.51,1.85,104.682,156.728,10.19,0d 0h 10m 11s
121,10,3099.72,30973.8,488,4880,377.4,3774,110.6,1106,22.6639,22.6639,,59683,,3.27079,3.09075,0.839286,1805.87,3016.75,21.4264,21.0702,4.27,4.75,116.226,126.319,11.5039,0d 0h 11m 30s
122,10,3174.5,31724,488,4880,386.5,3865,101.5,1015,20.7992,20.7992,,2939,,3.27058,2.80522,0.864528,1304.38,2528.04,16.2411,15.0884,3.68,3.75,84.6316,94.7694,11.3917,0d 0h 11m 23s
123,10,3166.19,31639.2,488,4880,385.5,3855,102.5,1025,21.0041,21.0041,,40881,,3.61472,2.41678,0.871152,1302.44,3947.06,18.3996,17.778,3.465,3.05,88.2809,115.391,10.4753,0d 0h 10m 28s
124,10,3287.03,32842.7,488,4880,400.2,4002,87.8,878,17.9918,17.9918,,23034,,3.51424,2.22557,0.870671,909.436,1579.34,12.622,12.0033,3.62,3.75,55.2561,59.7448,11.0918,0d 0h 11m 5s
125,10,3009.41,30065.1,488,4880,366.4,3664,121.6,1216,24.918,24.918,,4457,,3.25809,3.09608,1.83814,1608.98,2826.98,19.3818,18.8987,3.83,3.75,103.269,114.589,11.3636,0d 0h 11m 21s
126,10,3314.93,33125.3,488,4880,403.6,4036,84.4,844,17.2951,17.2951,,46533,,3.68491,2.41585,0.851689,838.073,3019.07,12.9722,12.5855,3.07,2.85,55.7839,80.5881,10.4748,0d 0h 10m 28s
127,10,3015.99,30142.3,488,4880,367.2,3672,120.8,1208,24.7541,24.7541,,50475,,3.55375,2.51566,0.870972,1497.75,3254.52,21.9642,21.1463,3.695,3.75,107.459,127.314,10.6198,0d 0h 10m 37s
128,10,3393.79,33908.1,488,4880,413.2,4132,74.8,748,15.3279,15.3279,,33621,,3.75326,2.12894,0.870967,1294.69,3018.96,12.5267,12.3007,2.72,2.85,71.1228,80.2838,10.1802,0d 0h 10m 10s
129,10,3322.37,33199.3,488,4880,404.5,4045,83.5,835,17.1107,17.1107,,3018,,3.856,2.32249,0.870848,1175.59,3264.5,16.3864,14.2742,3.25,2.85,82.0441,99.6636,9.9014,0d 0h 9m 54s
130,10,3161.39,31583.8,488,4880,384.9,3849,103.1,1031,21.127,21.127,,57353,,3.59606,2.61229,0.870146,1194.85,3251.96,15.0829,13.7111,3.885,2.85,77.1928,92.4073,10.6013,0d 0h 10m 36s
131,10,3238.55,32358.9,488,4880,394.3,3943,93.7,937,19.2008,19.2008,,41101,,3.56547,2.80573,0.871057,613.762,1130.38,13.1657,12.5642,4.955,4.75,39.4915,43.2115,10.5098,0d 0h 10m 30s
132,10,3038.14,30359.3,488,4880,369.9,3699,118.1,1181,24.2008,24.2008,,58995,,3.46139,2.70917,1.83816,1451.06,3563.35,24.6201,22.5535,5.545,4.75,104.742,121.465,10.7242,0d 0h 10m 43s
133,10,3112.07,31100.4,488,4880,378.9,3789,109.1,1091,22.3566,22.3566,,43305,,3.38396,2.80593,0.870404,1030.53,2258.16,17.1847,15.6207,3.845,3.75,74.9079,85.0353,11.1579,0d 0h 11m 9s
134,10,3239.4,32370.7,488,4880,394.4,3944,93.6,936,19.1803,19.1803,,50349,,3.28203,2.99928,0.870792,941.365,3555.16,21.7369,19.4928,6.41,4.75,78.176,113.007,11.1063,0d 0h 11m 6s
135,10,3008.59,30059.8,488,4880,366.3,3663,121.7,1217,24.9385,24.9385,,10604,,3.49578,2.61216,0.871186,1214.17,3253.87,15.5524,15.2287,3.23,3.75,78.2143,95.7511,10.8218,0d 0h 10m 49s
136,10,2922.37,29207.5,488,4880,355.8,3558,132.2,1322,27.0902,27.0902,,10889,,3.44043,2.70711,0.871194,1471.47,3259.77,20.8416,19.8519,3.985,4.75,101.714,124.863,10.7596,0d 0h 10m 45s
137,10,3489.89,34865,488,4880,424.9,4249,63.1,631,12.9303,12.9303,,18669,,3.89778,2.03196,0.870559,893.316,2503.16,10.3279,10.019,2.23,2.85,53.6016,66.7863,10.2289,0d 0h 10m 13s
138,10,3324.82,33218.2,488,4880,404.8,4048,83.2,832,17.0492,17.0492,,51361,,3.62929,2.70827,0.871439,914.417,1597.34,12.8638,12.1921,3.165,2.85,55.2566,59.712,10.688,0d 0h 10m 41s
139,10,2984.23,29773.5,488,4880,363.4,3634,124.6,1246,25.5328,25.5328,,28261,,3.13407,2.70942,0.871004,1119.8,3550.36,26.3037,21.9174,4.54,3.75,98.6949,121.982,11.5345,0d 0h 11m 32s
140,10,3181.08,31788.6,488,4880,387.3,3873,100.7,1007,20.6352,20.6352,,4818,,3.54031,2.51124,0.871219,1551.81,3252.01,17.6108,16.6961,3.34,2.85,101.171,122.703,10.7212,0d 0h 10m 43s
141,10,3311.67,33094.9,488,4880,403.2,4032,84.8,848,17.377,17.377,,7759,,3.53649,2.32219,0.870577,1192.56,3008.8,15.0211,14.1875,3.28,3.75,72.5745,87.733,10.4868,0d 0h 10m 29s
142,10,3254.19,32511.6,488,4880,396.2,3962,91.8,918,18.8115,18.8115,,3717,,3.84781,2.2253,0.871481,1187.98,2265.65,14.6888,14.0349,3.025,2.85,72.9894,79.8708,9.96516,0d 0h 9m 57s
143,10,3218.87,32162.2,488,4880,391.9,3919,96.1,961,19.6926,19.6926,,43659,,3.38662,2.51378,1.83803,842.802,2013.5,14.2748,13.9286,3.465,3.75,54.4617,62.3638,11.1218,0d 0h 11m 7s
144,10,3392.9,33901.2,488,4880,413.1,4131,74.9,749,15.3484,15.3484,,37826,,3.7484,2.31656,0.870684,1045.72,3007.35,13.6249,12.7742,2.815,2.85,67.6354,81.508,10.476,0d 0h 10m 28s
145,10,3213.93,32113.4,488,4880,391.3,3913,96.7,967,19.8156,19.8156,,48969,,3.6587,2.32124,0.861935,857.512,3009.28,13.418,12.034,3.39,3.75,55.0002,75.9877,10.1709,0d 0h 10m 10s
146,10,3315.78,33132.6,488,4880,403.7,4037,84.3,843,17.2746,17.2746,,24978,,3.74804,2.22514,0.870681,1467.76,3481.67,18.4218,17.2863,3.33,2.85,94.8079,109.637,10.1805,0d 0h 10m 10s
147,10,3374.09,33713.5,488,4880,410.8,4108,77.2,772,15.8197,15.8197,,50787,,3.69942,2.32191,0.870084,694.849,1987.2,10.8201,10.1186,2.75,2.85,40.9504,50.4545,10.5772,0d 0h 10m 34s
148,10,3462.81,34598.1,488,4880,421.6,4216,66.4,664,13.6066,13.6066,,40005,,3.69191,2.51572,0.871186,1034.54,3003.45,14.2455,13.9699,3.04,3.75,68.4262,84.7464,10.461,0d 0h 10m 27s
149,10,3188.45,31857.5,488,4880,388.2,3882,99.8,998,20.4508,20.4508,,6552,,3.47721,2.99914,0.870463,1046.89,3025.16,14.3737,13.7885,4.16,4.75,65.0633,77.1229,10.6966,0d 0h 10m 41s
150,10,3269.78,32673,488,4880,398.1,3981,89.9,899,18.4221,18.4221,,53570,,3.38527,2.51556,0.870967,1217.73,2705.2,15.2736,14.6901,3.2,2.85,78.3527,86.3706,11.3977,0d 0h 11m 23s
151,10,3303.45,33008.5,488,4880,402.2,4022,85.8,858,17.582,17.582,,49366,,3.69792,2.0319,0.870623,771.331,2905.94,12.8525,12.0896,2.82,2.85,48.7805,67.3955,10.6696,0d 0h 10m 40s
152,10,3221.29,32184.5,488,4880,392.2,3922,95.8,958,19.6311,19.6311,,63271,,3.57431,2.51274,0.870398,573.235,1277.29,11.066,10.672,3.35,2.85,36.3102,43.884,10.7498,0d 0h 10m 44s
153,10,3258.24,32552.9,488,4880,396.7,3967,91.3,913,18.709,18.709,,9992,,3.44837,2.99461,1.83162,1326.09,3585.57,15.9426,15.5357,3.95,4.15,80.0519,99.6937,11.0038,0d 0h 11m 0s
154,10,3287.85,32848.3,488,4880,400.3,4003,87.7,877,17.9713,17.9713,,49205,,3.97809,2.2252,0.870636,580.242,2064.34,10.2838,9.80411,2.52,2.85,38.0353,52.6471,9.75702,0d 0h 9m 45s
155,10,3146.53,31436.3,488,4880,383.1,3831,104.9,1049,21.4959,21.4959,,9388,,3.45631,2.61261,0.871675,861.716,2012.64,19.4934,18.6191,4.38,3.75,69.4249,80.449,10.5032,0d 0h 10m 30s
156,10,2861.55,28593.4,488,4880,348.4,3484,139.6,1396,28.6066,28.6066,,36788,,3.04818,3.38625,1.83856,1004.46,2090.99,18.1981,17.9199,5.615,5.75,65.3035,70.8589,11.9729,0d 0h 11m 58s
157,10,3364.22,33612.4,488,4880,409.6,4096,78.4,784,16.0656,16.0656,,45768,,3.71092,2.32259,0.870395,886.179,2911.83,11.0519,10.7723,3,2.85,51.0592,68.4169,10.5504,0d 0h 10m 33s
158,10,3314.92,33119.1,488,4880,403.6,4036,84.4,844,17.2951,17.2951,,23445,,3.49178,2.61259,0.87076,1033.88,2267.09,12.9369,12.4236,3.2,3.75,63.6835,70.7278,11.0653,0d 0h 11m 3s
159,10,3211.45,32085.9,488,4880,391,3910,97,970,19.877,19.877,,26769,,3.45025,2.70922,0.870674,560.405,1248.24,12.1498,11.1294,3.6,3.75,39.7417,44.437,11.1152,0d 0h 11m 6s
160,10,3247.59,32453.7,488,4880,395.4,3954,92.6,926,18.9754,18.9754,,4693,,3.55624,2.51533,0.870705,811.661,3015.9,14.4101,13.4174,3.375,3.75,56.8987,75.5767,10.7682,0d 0h 10m 46s
161,10,3084.15,30819.4,488,4880,375.5,3755,112.5,1125,23.0533,23.0533,,47601,,3.57245,2.12838,0.867212,1198.21,3247.56,18.8944,16.4829,5.02,3.75,82.673,99.7632,10.2443,0d 0h 10m 14s
162,10,3263.17,32606.3,488,4880,397.3,3973,90.7,907,18.5861,18.5861,,63489,,3.56049,2.32219,0.871165,746.012,1290.97,13.0818,12.3491,4.465,3.75,49.4451,51.5108,10.6429,0d 0h 10m 38s
163,10,2927.21,29247.5,488,4880,356.4,3564,131.6,1316,26.9672,26.9672,,61837,,3.22123,3.38628,1.83844,1373.32,3653.36,18.7877,18.3996,4.795,4.75,92.2584,110.529,11.5511,0d 0h 11m 33s
164,10,2893.58,28908.8,488,4880,352.3,3523,135.7,1357,27.8074,27.8074,,46636,,3.34569,2.90243,0.871578,1103.92,2782.32,19.0438,16.1953,4.34,3.35,84.1313,93.4085,11.2961,0d 0h 11m 17s
165,10,3451.23,34483,488,4880,420.2,4202,67.8,678,13.8934,13.8934,,61535,,3.99805,2.12267,0.823968,513.642,1141.61,8.62998,8.38241,2.55,2.85,32.3955,39.0244,9.75694,0d 0h 9m 45s
166,10,3259.9,32575.4,488,4880,396.9,3969,91.1,911,18.668,18.668,,42906,,3.3223,3.09593,0.871618,1400.6,2259.12,16.5395,15.9457,5.14,4.75,81.1158,89.0399,11.0733,0d 0h 11m 4s
167,10,3088.24,30853.6,488,4880,376,3760,112,1120,22.9508,22.9508,,50712,,3.28989,2.99922,1.83784,1144.86,3815.66,19.0456,18.1473,4.99,4.05,82.4364,104.169,11.4037,0d 0h 11m 24s
168,10,3274.73,32718.9,488,4880,398.7,3987,89.3,893,18.2992,18.2992,,37094,,3.65666,2.51541,0.871043,908.407,2019.53,13.6349,12.7216,3.17,2.85,59.5395,68.9641,10.3557,0d 0h 10m 21s
169,10,3126.01,31236.6,488,4880,380.6,3806,107.4,1074,22.0082,22.0082,,64732,,3.51818,2.80588,1.83783,1095.67,3960.5,17.4187,16.6252,3.47,3.75,76.401,108.85,10.4998,0d 0h 10m 29s
170,10,3345.36,33427,488,4880,407.3,4073,80.7,807,16.5369,16.5369,,9272,,3.61952,2.12338,0.862202,937.005,2046.93,12.7557,12.0288,2.73,2.85,58.6032,65.1071,10.9257,0d 0h 10m 55s
171,10,2955.19,29528.3,488,4880,359.8,3598,128.2,1282,26.2705,26.2705,,14484,,3.17715,2.99933,1.83849,1353.06,3549.56,19.1574,18.4516,4.46,4.25,87.3002,109.288,11.7733,0d 0h 11m 46s
172,10,3465.27,34620.2,488,4880,421.9,4219,66.1,661,13.5451,13.5451,,17548,,3.82138,2.12873,0.870855,636.748,1892.46,10.5569,9.71143,3.895,2.85,40.0766,52.1852,10.1652,0d 0h 10m 9s
173,10,3235.26,32323.4,488,4880,393.9,3939,94.1,941,19.2828,19.2828,,35771,,3.72581,2.51556,0.871043,807.42,2012.87,12.2561,11.3205,3.48,3.75,54.946,68.4118,10.3263,0d 0h 10m 19s
174,10,3181,31781.6,488,4880,387.3,3873,100.7,1007,20.6352,20.6352,,26331,,3.44724,2.709,0.870324,1548.33,3252.32,17.9192,16.4844,3.78,3.75,100.456,113.996,11.0886,0d 0h 11m 5s
175,10,3283.75,32815,488,4880,399.8,3998,88.2,882,18.0738,18.0738,,57192,,3.63693,2.41891,0.870522,674.666,1063.22,11.5661,10.6642,3.245,3.75,43.6804,48.8817,10.662,0d 0h 10m 39s
176,10,3189.3,31862.9,488,4880,388.3,3883,99.7,997,20.4303,20.4303,,8438,,3.49751,2.80588,0.870933,1113.66,3005.71,15.7757,15.2588,3.89,4.55,69.6072,84.4405,11.1065,0d 0h 11m 6s
177,10,3096.45,30946.6,488,4880,377,3770,111,1110,22.7459,22.7459,,60371,,3.54353,2.41332,0.814422,1223.07,3003.43,14.7887,13.7622,4.73,2.85,72.6594,87.5615,10.7288,0d 0h 10m 43s
178,10,3228.69,32257.5,488,4880,393.1,3931,94.9,949,19.4467,19.4467,,8040,,3.51848,2.90208,0.866325,847.079,2012.42,13.5419,12.9498,3.5,3.75,55.1914,64.0868,11.0004,0d 0h 11m 0s
179,10,3260.74,32579.5,488,4880,397,3970,91,910,18.6475,18.6475,,16416,,3.48729,2.51529,0.871061,1146.69,3268.78,13.9343,13.3856,4.16,3.75,66.0782,79.7016,11.1094,0d 0h 11m 6s
180,10,3200.67,31974,488,4880,389.7,3897,98.3,983,20.1434,20.1434,,33349,,3.36966,2.80591,0.871462,1681.04,5010.96,22.4579,21.5553,4.15,3.75,118.252,149.842,11.2842,0d 0h 11m 17s
181,10,3282.89,32801.6,488,4880,399.7,3997,88.3,883,18.0943,18.0943,,13103,,3.51029,2.61261,0.871166,1135.32,3543.04,16.8735,15.9975,3.68,3.75,76.9707,99.6047,10.8488,0d 0h 10m 50s
182,10,2977.35,29749.5,488,4880,362.5,3625,125.5,1255,25.7172,25.7172,,25958,,3.24487,2.51063,0.820793,868.636,3259.75,14.0713,10.9078,4.69,2.85,56.0902,72.902,11.8868,0d 0h 11m 53s
183,10,3070.18,30674.8,488,4880,373.8,3738,114.2,1142,23.4016,23.4016,,19649,,3.3753,3.38599,0.870814,1063.38,2412.15,18.1368,17.1935,4.795,4.75,74.671,82.0865,10.9341,0d 0h 10m 56s
184,10,3392.96,33906.8,488,4880,413.1,4131,74.9,749,15.3484,15.3484,,33150,,3.69678,2.22535,0.870971,1137.52,3010.69,14.3151,14.1341,2.925,3.45,69.4195,87.0563,10.44,0d 0h 10m 26s
185,10,3250.91,32485,488,4880,395.8,3958,92.2,922,18.8934,18.8934,,10842,,3.51001,2.61233,1.83791,853.619,2090.78,14.2018,13.624,3.445,3.15,56.5001,64.8744,10.8923,0d 0h 10m 53s
186,10,3330.58,33275.6,488,4880,405.5,4055,82.5,825,16.9057,16.9057,,36613,,3.74201,2.51546,0.870671,1080.52,3245.66,12.4553,12.0234,3.04,2.85,65.4297,83.4337,10.2078,0d 0h 10m 12s
187,10,3526.06,35231.1,488,4880,429.3,4293,58.7,587,12.0287,12.0287,,2444,,3.63067,2.3194,0.870909,672.161,1047.13,12.0271,11.551,2.85,2.85,46.1161,50.4862,10.8498,0d 0h 10m 50s
188,10,3590.83,35874.8,488,4880,437.2,4372,50.8,508,10.4098,10.4098,,32488,,3.8466,2.03008,0.871085,1606.59,4947.78,15.4999,15.0678,2.24,2.85,99.6893,130.122,10.0777,0d 0h 10m 4s
189,10,3438.13,34357,488,4880,418.6,4186,69.4,694,14.2213,14.2213,,28732,,3.80856,2.03204,0.871082,790.114,2128.21,10.8378,10.2699,2.725,2.85,48.377,59.9764,10.3126,0d 0h 10m 18s
190,10,3573.68,35708.5,488,4880,435.1,4351,52.9,529,10.8402,10.8402,,58108,,4.01841,1.92713,0.815075,904.925,2008.1,10.7707,10.0876,2.44,2.05,53.3329,61.3412,9.94643,0d 0h 9m 56s
191,10,3187.64,31849.3,488,4880,388.1,3881,99.9,999,20.4713,20.4713,,44120,,3.36597,2.99295,0.858082,1657.66,3661.92,19.7993,18.2441,3.92,3.75,111.335,138.254,11.3293,0d 0h 11m 19s
192,10,3123.54,31207.6,488,4880,380.3,3803,107.7,1077,22.0697,22.0697,,18035,,3.40433,2.8972,0.871694,1271.6,2804.5,17.0153,16.7121,4.73,4.75,79.2842,95.7975,11.0124,0d 0h 11m 0s
193,10,3489.93,34868.7,488,4880,424.9,4249,63.1,631,12.9303,12.9303,,52667,,4.0043,2.32228,0.870602,1252.03,3021.03,15.5332,14.6629,2.66,1.85,86.5967,107.234,9.86399,0d 0h 9m 51s
194,10,2845.96,28440.4,488,4880,346.5,3465,141.5,1415,28.9959,28.9959,,61728,,2.97658,3.96668,0.870623,1149.74,2235.16,28.3343,23.9222,7.385,5.75,98.8449,107.066,12.304,0d 0h 12m 18s
195,10,2707.17,27047.1,488,4880,329.6,3296,158.4,1584,32.459,32.459,,3592,,3.20075,2.90259,0.871341,1509.33,3004.24,24.5827,22.0699,5.47,3.85,109.579,121.659,11.6783,0d 0h 11m 40s
196,10,3012.71,30101.9,488,4880,366.8,3668,121.2,1212,24.8361,24.8361,,22229,,3.38472,2.90257,0.8709,1194.08,3228.1,19.1885,18.0172,5.045,5.05,84.6026,98.126,11.0403,0d 0h 11m 2s
197,10,3397.12,33941.8,488,4880,413.6,4136,74.4,744,15.2459,15.2459,,64974,,3.98733,1.74184,0.87102,997.135,2838.39,12.1632,11.4188,2.51,1.85,68.0599,94.3699,9.98385,0d 0h 9m 59s
198,10,3223.75,32208.4,488,4880,392.5,3925,95.5,955,19.5697,19.5697,,61842,,3.56028,2.22553,0.871053,1486.39,3709.8,19.8755,17.8661,4.045,2.85,100.18,122.23,10.4912,0d 0h 10m 29s
199,10,2509.18,25080.3,488,4880,305.5,3055,182.5,1825,37.3975,37.3975,,15611,,2.87474,3.48317,1.8387,1190.35,2066.37,25.1092,24.7848,7.015,6.05,94.5524,97.8467,12.5477,0d 0h 12m 32s
200,10,3211.46,32089.6,488,4880,391,3910,97,970,19.877,19.877,,55163,,3.57954,2.70916,0.871243,899.956,3272.48,13.9715,13.7032,3.51,3.75,59.3721,78.2052,10.4655,0d 0h 10m 27s

,Min,=MIN(C3:C202),=MIN(D3:D202),=MIN(E3:E202),=MIN(F3:F202),=MIN(G3:G202),=MIN(H3:H202),=MIN(I3:I202),=MIN(J3:J202),=MIN(K3:K202),=MIN(L3:L202),,=MIN(N3:N202),,=MIN(P3:P202),=MIN(Q3:Q202),=MIN(R3:R202),=MIN(S3:S202),=MIN(T3:T202),=MIN(U3:U202),=MIN(V3:V202),=MIN(W3:W202),=MIN(X3:X202),=MIN(Y3:Y202),=MIN(Z3:Z202),=MIN(AA3:AA202)
,Max,=MAX(C3:C202),=MAX(D3:D202),=MAX(E3:E202),=MAX(F3:F202),=MAX(G3:G202),=MAX(H3:H202),=MAX(I3:I202),=MAX(J3:J202),=MAX(K3:K202),=MAX(L3:L202),,=MAX(N3:N202),,=MAX(P3:P202),=MAX(Q3:Q202),=MAX(R3:R202),=MAX(S3:S202),=MAX(T3:T202),=MAX(U3:U202),=MAX(V3:V202),=MAX(W3:W202),=MAX(X3:X202),=MAX(Y3:Y202),=MAX(Z3:Z202),=MAX(AA3:AA202)
,Average,=AVERAGE(C3:C202),=AVERAGE(D3:D202),=AVERAGE(E3:E202),=AVERAGE(F3:F202),=AVERAGE(G3:G202),=AVERAGE(H3:H202),=AVERAGE(I3:I202),=AVERAGE(J3:J202),=AVERAGE(K3:K202),=AVERAGE(L3:L202),,=AVERAGE(N3:N202),,=AVERAGE(P3:P202),=AVERAGE(Q3:Q202),=AVERAGE(R3:R202),=AVERAGE(S3:S202),=AVERAGE(T3:T202),=AVERAGE(U3:U202),=AVERAGE(V3:V202),=AVERAGE(W3:W202),=AVERAGE(X3:X202),=AVERAGE(Y3:Y202),=AVERAGE(Z3:Z202),=AVERAGE(AA3:AA202)
,Median,=MEDIAN(C3:C202),=MEDIAN(D3:D202),=MEDIAN(E3:E202),=MEDIAN(F3:F202),=MEDIAN(G3:G202),=MEDIAN(H3:H202),=MEDIAN(I3:I202),=MEDIAN(J3:J202),=MEDIAN(K3:K202),=MEDIAN(L3:L202),,=MEDIAN(N3:N202),,=MEDIAN(P3:P202),=MEDIAN(Q3:Q202),=MEDIAN(R3:R202),=MEDIAN(S3:S202),=MEDIAN(T3:T202),=MEDIAN(U3:U202),=MEDIAN(V3:V202),=MEDIAN(W3:W202),=MEDIAN(X3:X202),=MEDIAN(Y3:Y202),=MEDIAN(Z3:Z202),=MEDIAN(AA3:AA202)
,Std. deviation,=STDEV(C3:C202)/SQRT(200),=STDEV(D3:D202)/SQRT(200),=STDEV(E3:E202)/SQRT(200),=STDEV(F3:F202)/SQRT(200),=STDEV(G3:G202)/SQRT(200),=STDEV(H3:H202)/SQRT(200),=STDEV(I3:I202)/SQRT(200),=STDEV(J3:J202)/SQRT(200),=STDEV(K3:K202)/SQRT(200),=STDEV(L3:L202)/SQRT(200),,=STDEV(N3:N202)/SQRT(200),,=STDEV(P3:P202)/SQRT(200),=STDEV(Q3:Q202)/SQRT(200),=STDEV(R3:R202)/SQRT(200),=STDEV(S3:S202)/SQRT(200),=STDEV(T3:T202)/SQRT(200),=STDEV(U3:U202)/SQRT(200),=STDEV(V3:V202)/SQRT(200),=STDEV(W3:W202)/SQRT(200),=STDEV(X3:X202)/SQRT(200),=STDEV(Y3:Y202)/SQRT(200),=STDEV(Z3:Z202)/SQRT(200),=STDEV(AA3:AA202)/SQRT(200)
